player_elo,opponent_elo,win,expected_prob,elo_delta
1243.0,1072.0,0,0.877,-13.162
1243.0,1050.0,1,0.902,1.467
1243.0,995.0,1,0.946,0.816
1243.0,1058.0,1,0.894,1.593
1244.0,1035.0,1,0.917,1.241
1244.0,1063.0,1,0.889,1.66
1244.0,1012.0,1,0.935,0.971
1244.0,1149.0,1,0.749,3.764
1244.0,1043.0,1,0.91,1.349
1244.0,963.0,0,0.962,-14.432
1244.0,1078.0,1,0.871,1.933
1244.0,1072.0,1,0.879,1.819
1244.0,976.0,1,0.956,0.656
1256.0,1094.0,1,0.866,2.012
1256.0,1287.0,0,0.412,-6.176
1231.0,1175.0,1,0.656,5.163
1231.0,1263.0,1,0.409,8.866
1231.0,1274.0,0,0.379,-5.681
1231.0,1174.0,1,0.658,5.124
1231.0,1031.0,1,0.909,1.364
1231.0,1293.0,1,0.329,10.069
1239.0,1251.0,1,0.466,8.017
1239.0,1108.0,1,0.819,2.718
1239.0,1507.0,0,0.044,-0.656
1239.0,1220.0,1,0.554,6.683
1239.0,1404.0,0,0.13,-1.952
1239.0,1273.0,0,0.403,-6.051
1239.0,1299.0,0,0.334,-5.008
1239.0,1455.0,0,0.077,-1.152
1239.0,1335.0,0,0.249,-3.731
1225.0,1204.0,1,0.56,6.598
1225.0,1174.0,1,0.643,5.359
1225.0,1080.0,1,0.841,2.378
1259.0,1104.0,1,0.856,2.156
1259.0,1257.0,0,0.506,-7.586
1259.0,1133.0,1,0.81,2.849
1259.0,1065.0,1,0.903,1.452
1259.0,1228.0,0,0.588,-8.824
1259.0,1267.0,0,0.477,-7.155
1259.0,1120.0,0,0.832,-12.481
1259.0,1037.0,0,0.928,-13.92
1259.0,881.0,1,0.987,0.191
1316.0,1295.0,0,0.56,-8.402
1316.0,1180.0,1,0.827,2.592
1316.0,1330.0,0,0.46,-6.897
1316.0,1203.0,0,0.786,-11.79
1316.0,1276.0,0,0.613,-9.197
1316.0,1221.0,0,0.749,-11.236
1316.0,1112.0,0,0.913,-13.692
1316.0,1042.0,1,0.959,0.614
1315.0,1337.0,1,0.437,8.445
1315.0,1134.0,1,0.889,1.66
1315.0,1209.0,1,0.772,3.418
1315.0,1029.0,0,0.964,-14.463
1315.0,1142.0,1,0.88,1.801
1315.0,1591.0,0,0.04,-0.6
1315.0,1419.0,0,0.232,-3.479
1307.0,1383.0,0,0.294,-4.413
1307.0,1278.0,1,0.583,6.259
1307.0,1507.0,1,0.091,13.636
1307.0,1195.0,1,0.784,3.239
1307.0,1101.0,1,0.915,1.28
1315.0,1168.0,1,0.845,2.332
1193.0,812.0,1,0.988,0.184
1193.0,677.0,1,0.997,0.039
1193.0,980.0,1,0.921,1.189
1193.0,1207.0,1,0.46,8.103
1193.0,1168.0,1,0.571,6.428
1193.0,1150.0,1,0.621,5.681
1193.0,1218.0,1,0.429,8.572
1193.0,1182.0,1,0.532,7.026
1193.0,1088.0,0,0.77,-11.551
1193.0,1233.0,0,0.387,-5.803
1193.0,879.0,1,0.974,0.393
1193.0,942.0,1,0.947,0.79
1193.0,858.0,1,0.979,0.31
1191.0,787.0,1,0.991,0.142
1191.0,910.0,1,0.962,0.568
1191.0,858.0,1,0.979,0.318
1191.0,978.0,1,0.921,1.189
1191.0,689.0,1,0.997,0.046
1191.0,805.0,1,0.988,0.174
1227.0,999.0,1,0.932,1.013
1227.0,1004.0,0,0.929,-13.931
1227.0,1093.0,1,0.824,2.642
1227.0,759.0,1,0.995,0.068
1227.0,844.0,1,0.988,0.18
1227.0,1139.0,0,0.734,-11.005
1227.0,1169.0,0,0.661,-9.915
1227.0,1113.0,1,0.788,3.181
1227.0,1097.0,1,0.817,2.744
1227.0,1068.0,1,0.862,2.073
1227.0,1299.0,0,0.304,-4.558
1227.0,1179.0,0,0.635,-9.521
1227.0,858.0,1,0.986,0.211
1227.0,836.0,1,0.989,0.165
1227.0,895.0,1,0.979,0.321
1227.0,828.0,1,0.99,0.15
1227.0,896.0,1,0.978,0.325
1227.0,733.0,1,0.997,0.051
1226.0,838.0,1,0.989,0.17
1226.0,957.0,1,0.957,0.648
1226.0,862.0,1,0.985,0.224
1216.0,1177.0,1,0.61,5.844
1216.0,1137.0,1,0.713,4.306
1212.0,1091.0,1,0.801,2.984
1212.0,991.0,1,0.927,1.092
1206.0,1067.0,1,0.832,2.519
1206.0,1092.0,1,0.788,3.181
1201.0,1293.0,1,0.257,11.138
1201.0,1220.0,1,0.446,8.317
1201.0,1137.0,1,0.676,4.855
1201.0,1225.0,0,0.431,-6.47
1201.0,1170.0,0,0.588,-8.824
1201.0,1166.0,0,0.599,-8.991
1201.0,1322.0,0,0.199,-2.984
1201.0,1208.0,1,0.48,7.802
1201.0,1348.0,0,0.155,-2.332
1201.0,1134.0,1,0.684,4.743
1201.0,1432.0,0,0.065,-0.981
1201.0,1419.0,0,0.075,-1.128
1241.0,1040.0,0,0.91,-13.651
1241.0,1453.0,0,0.08,-1.202
1241.0,1244.0,0,0.491,-7.37
1241.0,1361.0,0,0.201,-3.011
1241.0,1017.0,1,0.929,1.058
1241.0,758.0,1,0.996,0.057
1241.0,838.0,1,0.99,0.144
1241.0,774.0,1,0.995,0.069
1241.0,1220.0,0,0.56,-8.402
1241.0,1120.0,0,0.801,-12.016
1241.0,1178.0,0,0.674,-10.107
1241.0,1216.0,1,0.571,6.428
1241.0,1343.0,0,0.236,-3.541
1177.0,1039.0,1,0.83,2.543
1177.0,1154.0,0,0.566,-8.487
1177.0,1179.0,1,0.494,7.586
1177.0,981.0,1,0.905,1.422
1177.0,1149.0,1,0.58,6.302
1177.0,851.0,1,0.977,0.344
1177.0,1027.0,1,0.849,2.265
1177.0,1147.0,1,0.585,6.218
1177.0,1379.0,0,0.089,-1.335
1177.0,1291.0,1,0.212,11.819
1177.0,1276.0,1,0.242,11.365
1177.0,1379.0,1,0.089,13.665
1177.0,1232.0,1,0.347,9.798
1177.0,735.0,1,0.994,0.092
1177.0,784.0,1,0.989,0.161
1177.0,840.0,1,0.98,0.304
1208.0,1058.0,1,0.849,2.265
1208.0,1101.0,1,0.774,3.388
1215.0,1250.0,1,0.401,8.991
1215.0,1228.0,0,0.463,-6.94
1215.0,1168.0,0,0.632,-9.481
1244.0,1300.0,0,0.344,-5.163
1244.0,1118.0,0,0.81,-12.151
1244.0,1225.0,0,0.554,-8.317
1244.0,1117.0,1,0.812,2.822
1244.0,1285.0,0,0.384,-5.762
1223.0,1052.0,1,0.877,1.838
1223.0,1296.0,1,0.301,10.478
1223.0,1245.0,1,0.437,8.445
1254.0,1170.0,0,0.725,-10.868
1254.0,1422.0,0,0.126,-1.894
1254.0,1298.0,0,0.376,-5.64
1254.0,1222.0,0,0.591,-8.866
1254.0,1132.0,1,0.803,2.956
1254.0,1276.0,0,0.437,-6.555
1268.0,1240.0,0,0.58,-8.698
1268.0,1158.0,0,0.78,-11.702
1268.0,1180.0,0,0.734,-11.005
1268.0,861.0,1,0.991,0.137
1268.0,1071.0,1,0.906,1.407
1268.0,1002.0,1,0.955,0.67
1268.0,1195.0,1,0.699,4.522
1268.0,1726.0,0,0.005,-0.077
1268.0,1634.0,0,0.015,-0.219
1268.0,1252.0,1,0.546,6.811
1268.0,1098.0,1,0.876,1.857
1268.0,1303.0,0,0.401,-6.009
1268.0,1073.0,1,0.904,1.437
1268.0,1159.0,1,0.778,3.328
1268.0,1166.0,1,0.764,3.541
1293.0,1283.0,0,0.529,-7.931
1293.0,1171.0,0,0.803,-12.044
1293.0,1216.0,0,0.708,-10.622
1293.0,1207.0,1,0.729,4.063
1293.0,1209.0,1,0.725,4.132
1293.0,1251.0,0,0.619,-9.279
1293.0,1165.0,1,0.814,2.796
1293.0,1209.0,0,0.725,-10.868
1293.0,1309.0,1,0.454,8.189
1293.0,1486.0,0,0.098,-1.467
1293.0,1421.0,0,0.186,-2.796
1293.0,1527.0,0,0.063,-0.95
1293.0,1287.0,1,0.517,7.241
1293.0,1400.0,1,0.226,11.612
1293.0,1297.0,0,0.488,-7.327
1293.0,1355.0,0,0.329,-4.931
1293.0,1858.0,0,0.001,-0.022
1293.0,1107.0,1,0.895,1.577
1293.0,1256.0,1,0.605,5.926
1293.0,1357.0,1,0.324,10.145
1293.0,1483.0,0,0.101,-1.513
1293.0,1387.0,0,0.253,-3.796
1293.0,1367.0,1,0.299,10.515
1232.0,1178.0,0,0.651,-9.759
1232.0,1141.0,0,0.74,-11.105
1261.0,1168.0,0,0.745,-11.171
1261.0,1336.0,0,0.297,-4.449
1261.0,1095.0,0,0.871,-13.067
1245.0,1174.0,1,0.694,4.595
1245.0,1179.0,1,0.681,4.78
1234.0,1397.0,0,0.133,-1.992
1234.0,1248.0,1,0.46,8.103
1234.0,1233.0,1,0.503,7.457
1234.0,1255.0,0,0.44,-6.598
1234.0,1334.0,0,0.24,-3.604
1234.0,1257.0,1,0.434,8.487
1234.0,1205.0,0,0.583,-8.741
1234.0,1326.0,0,0.257,-3.862
1234.0,1300.0,1,0.319,10.22
1234.0,1085.0,1,0.848,2.287
1234.0,1284.0,0,0.36,-5.399
1234.0,1246.0,1,0.466,8.017
1234.0,1297.0,0,0.326,-4.893
1237.0,992.0,1,0.944,0.843
1237.0,1071.0,1,0.871,1.933
1237.0,1279.0,0,0.381,-5.721
1259.0,942.0,1,0.975,0.38
1259.0,1169.0,0,0.738,-11.072
1259.0,1149.0,0,0.78,-11.702
1254.0,1007.0,1,0.945,0.825
1254.0,937.0,1,0.975,0.38
1254.0,1025.0,1,0.933,1.002
1254.0,995.0,1,0.952,0.724
1254.0,1087.0,1,0.872,1.913
1254.0,901.0,1,0.983,0.253
1248.0,1282.0,0,0.403,-6.051
1248.0,1099.0,1,0.848,2.287
1248.0,1051.0,1,0.906,1.407
1248.0,1003.0,1,0.944,0.843
1248.0,1139.0,1,0.778,3.328
1248.0,1153.0,1,0.749,3.764
1239.0,1045.0,1,0.903,1.452
1239.0,1195.0,1,0.624,5.64
1222.0,959.0,1,0.954,0.693
1222.0,833.0,1,0.989,0.168
1222.0,1103.0,0,0.797,-11.961
1222.0,1285.0,0,0.326,-4.893
1222.0,1107.0,1,0.79,3.152
1222.0,1164.0,0,0.661,-9.915
1222.0,1093.0,1,0.815,2.77
1222.0,1079.0,1,0.838,2.424
1222.0,1126.0,1,0.751,3.731
1222.0,914.0,1,0.972,0.42
1222.0,1205.0,0,0.549,-8.232
1222.0,975.0,1,0.945,0.825
1222.0,1231.0,1,0.474,7.888
1222.0,1146.0,1,0.706,4.413
1222.0,1324.0,0,0.236,-3.541
1256.0,1314.0,0,0.339,-5.085
1256.0,1235.0,1,0.56,6.598
1256.0,1175.0,1,0.718,4.236
1256.0,1008.0,1,0.946,0.816
1256.0,1003.0,1,0.948,0.773
1256.0,1203.0,0,0.648,-9.72
1256.0,1427.0,0,0.123,-1.838
1256.0,1265.0,0,0.474,-7.112
1256.0,1413.0,0,0.141,-2.114
1256.0,1205.0,0,0.643,-9.641
1256.0,1141.0,0,0.79,-11.848
1256.0,1211.0,1,0.627,5.6
1256.0,1141.0,1,0.79,3.152
1256.0,972.0,1,0.963,0.549
1232.0,1188.0,1,0.624,5.64
1232.0,1130.0,1,0.764,3.541
1232.0,1144.0,1,0.734,3.995
1232.0,1120.0,1,0.784,3.239
1232.0,1115.0,1,0.794,3.095
1232.0,1431.0,0,0.092,-1.378
1232.0,1265.0,0,0.406,-6.092
1232.0,1093.0,1,0.832,2.519
1232.0,1065.0,1,0.872,1.913
1232.0,973.0,1,0.952,0.724
1232.0,1158.0,1,0.701,4.485
1198.0,1052.0,1,0.843,2.355
1198.0,1087.0,1,0.782,3.269
1198.0,1505.0,0,0.028,-0.425
1198.0,1425.0,0,0.068,-1.024
1198.0,1429.0,0,0.065,-0.981
1198.0,1167.0,1,0.588,6.176
1198.0,1326.0,1,0.186,12.204
1218.0,1117.0,1,0.762,3.572
1218.0,1005.0,0,0.921,-13.811
1218.0,910.0,1,0.972,0.42
1218.0,665.0,1,0.998,0.026
1218.0,1151.0,0,0.684,-10.257
1218.0,890.0,1,0.978,0.336
1214.0,1068.0,0,0.843,-12.645
1214.0,1180.0,1,0.597,6.051
1214.0,973.0,1,0.941,0.881
1214.0,1188.0,1,0.574,6.386
1257.0,1125.0,1,0.82,2.693
1257.0,1089.0,0,0.874,-13.106
1257.0,1059.0,1,0.907,1.392
1257.0,1025.0,0,0.935,-14.029
1257.0,1059.0,0,0.907,-13.608
1257.0,1367.0,0,0.22,-3.298
1257.0,1261.0,0,0.488,-7.327
1257.0,1042.0,1,0.922,1.164
1226.0,1082.0,1,0.84,2.401
1226.0,968.0,1,0.951,0.732
1226.0,983.0,1,0.943,0.862
1226.0,987.0,1,0.94,0.9
1226.0,953.0,1,0.959,0.621
1226.0,1083.0,1,0.838,2.424
1226.0,1029.0,1,0.906,1.407
1226.0,1149.0,1,0.708,4.378
1226.0,1008.0,1,0.925,1.128
1226.0,1128.0,1,0.756,3.667
1226.0,1125.0,1,0.762,3.572
1226.0,961.0,1,0.955,0.678
1226.0,1055.0,1,0.877,1.838
1214.0,1216.0,0,0.494,-7.414
1214.0,946.0,1,0.956,0.656
1214.0,903.0,1,0.973,0.407
1214.0,1062.0,1,0.852,2.221
1214.0,1258.0,1,0.376,9.36
1214.0,943.0,1,0.958,0.634
1214.0,1065.0,1,0.848,2.287
1214.0,990.0,1,0.929,1.058
1214.0,1004.0,1,0.918,1.227
1214.0,1106.0,1,0.776,3.358
1214.0,932.0,1,0.963,0.562
1214.0,1168.0,1,0.629,5.559
1214.0,1065.0,0,0.848,-12.713
1234.0,1188.0,0,0.629,-9.441
1234.0,1157.0,0,0.708,-10.622
1187.0,1053.0,1,0.824,2.642
1187.0,1126.0,1,0.669,4.97
1187.0,1085.0,1,0.764,3.541
1187.0,1183.0,0,0.512,-7.673
1187.0,1200.0,1,0.463,8.06
1187.0,1479.0,0,0.034,-0.503
1187.0,1332.0,0,0.159,-2.378
1187.0,1297.0,1,0.22,11.702
1187.0,1195.0,0,0.477,-7.155
1187.0,1134.0,1,0.648,5.28
1187.0,967.0,1,0.926,1.104
1187.0,1090.0,1,0.753,3.699
1215.0,792.0,1,0.992,0.114
1215.0,754.0,1,0.995,0.074
1215.0,805.0,1,0.991,0.133
1215.0,659.0,1,0.998,0.025
1215.0,961.0,1,0.949,0.764
1215.0,1083.0,1,0.82,2.693
1215.0,1181.0,0,0.597,-8.949
1215.0,1087.0,1,0.814,2.796
1215.0,1376.0,0,0.135,-2.032
1215.0,984.0,1,0.935,0.981
1215.0,1103.0,1,0.784,3.239
1215.0,1136.0,1,0.713,4.306
1215.0,948.0,1,0.956,0.663
1215.0,1207.0,0,0.523,-7.845
1215.0,937.0,1,0.961,0.587
1215.0,1106.0,1,0.778,3.328
1215.0,1390.0,0,0.118,-1.765
1215.0,885.0,1,0.978,0.328
1215.0,1028.0,1,0.896,1.561
1215.0,1172.0,0,0.621,-9.319
1215.0,960.0,1,0.95,0.756
1215.0,1047.0,0,0.874,-13.106
1215.0,1106.0,0,0.778,-11.672
1215.0,1085.0,1,0.817,2.744
1215.0,1155.0,1,0.666,5.008
1215.0,1160.0,1,0.653,5.202
1215.0,1181.0,1,0.597,6.051
1215.0,1076.0,1,0.832,2.519
1215.0,1527.0,0,0.027,-0.402
1215.0,1349.0,1,0.176,12.358
1215.0,1355.0,0,0.166,-2.495
1215.0,1216.0,0,0.497,-7.457
1215.0,1123.0,0,0.743,-11.138
1215.0,1003.0,1,0.92,1.202
1226.0,1181.0,0,0.627,-9.4
1226.0,1130.0,1,0.751,3.731
1226.0,1180.0,0,0.629,-9.441
1226.0,1123.0,1,0.766,3.51
1226.0,1074.0,1,0.852,2.221
1226.0,989.0,1,0.939,0.92
1226.0,1176.0,0,0.64,-9.601
1226.0,967.0,1,0.952,0.724
1226.0,890.0,1,0.98,0.307
1226.0,809.0,1,0.992,0.122
1226.0,1092.0,1,0.824,2.642
1226.0,1091.0,1,0.826,2.617
1226.0,1124.0,0,0.764,-11.459
1226.0,871.0,1,0.983,0.248
1226.0,1162.0,1,0.676,4.855
1226.0,966.0,1,0.952,0.716
1191.0,1350.0,1,0.138,12.927
1191.0,1010.0,1,0.889,1.66
1191.0,1085.0,1,0.772,3.418
1191.0,944.0,1,0.945,0.825
1191.0,1688.0,0,0.003,-0.049
1191.0,1247.0,1,0.344,9.837
1191.0,1004.0,1,0.896,1.561
1191.0,1087.0,1,0.768,3.479
1187.0,1155.0,1,0.591,6.134
1187.0,1166.0,0,0.56,-8.402
1187.0,982.0,1,0.914,1.294
1187.0,820.0,1,0.986,0.216
1187.0,901.0,1,0.964,0.537
1187.0,872.0,1,0.974,0.389
1187.0,1164.0,0,0.566,-8.487
1187.0,900.0,1,0.965,0.531
1187.0,1117.0,1,0.691,4.631
1187.0,1311.0,1,0.193,12.098
1187.0,689.0,1,0.997,0.048
1187.0,1302.0,0,0.21,-3.152
1187.0,950.0,1,0.939,0.92
1187.0,1251.0,0,0.324,-4.855
1187.0,1198.0,0,0.468,-7.026
1187.0,1249.0,1,0.329,10.069
1187.0,1159.0,1,0.58,6.302
1199.0,617.0,1,0.999,0.018
1199.0,1183.0,1,0.546,6.811
1199.0,1334.0,0,0.174,-2.617
1199.0,996.0,1,0.912,1.321
1199.0,1090.0,0,0.778,-11.672
1199.0,852.0,1,0.982,0.271
1199.0,854.0,1,0.982,0.277
1199.0,895.0,1,0.971,0.44
1199.0,628.0,1,0.999,0.021
1199.0,1220.0,0,0.44,-6.598
1199.0,1628.0,0,0.007,-0.107
1221.0,1537.0,0,0.026,-0.384
1221.0,1230.0,0,0.474,-7.112
1221.0,1395.0,0,0.119,-1.783
1221.0,1232.0,1,0.468,7.974
1221.0,1340.0,0,0.203,-3.039
1221.0,1342.0,0,0.199,-2.984
1221.0,962.0,1,0.952,0.724
1221.0,865.0,1,0.984,0.245
1221.0,1121.0,1,0.76,3.604
1221.0,739.0,1,0.996,0.058
1221.0,656.0,1,0.999,0.022
1221.0,935.0,1,0.964,0.537
1221.0,1003.0,1,0.925,1.128
1221.0,990.0,0,0.935,-14.019
1221.0,1189.0,0,0.591,-8.866
1221.0,1052.0,1,0.875,1.875
1220.0,916.0,1,0.971,0.44
1220.0,924.0,1,0.968,0.481
1220.0,1251.0,0,0.412,-6.176
1220.0,1186.0,1,0.597,6.051
1189.0,718.0,1,0.996,0.066
1189.0,732.0,1,0.995,0.077
1189.0,793.0,1,0.99,0.155
1189.0,660.0,1,0.998,0.034
1189.0,711.0,1,0.996,0.061
1189.0,807.0,1,0.988,0.182
1189.0,982.0,1,0.916,1.267
1189.0,894.0,1,0.968,0.486
1189.0,957.0,1,0.935,0.971
1189.0,1027.0,1,0.866,2.012
1189.0,691.0,1,0.997,0.048
1189.0,814.0,1,0.987,0.197
1189.0,936.0,1,0.948,0.773
1189.0,659.0,1,0.998,0.034
1189.0,700.0,1,0.996,0.054
1189.0,1046.0,1,0.838,2.424
1189.0,1102.0,0,0.731,-10.971
1189.0,955.0,1,0.937,0.95
1189.0,901.0,1,0.965,0.526
1189.0,1035.0,1,0.855,2.178
1189.0,1208.0,1,0.446,8.317
1189.0,850.0,1,0.98,0.297
1189.0,788.0,1,0.99,0.147
1189.0,878.0,1,0.973,0.407
1189.0,687.0,1,0.997,0.046
1189.0,694.0,1,0.997,0.05
1189.0,877.0,1,0.973,0.402
1189.0,1270.0,1,0.282,10.764
1189.0,1135.0,1,0.651,5.241
1189.0,888.0,1,0.97,0.455
1189.0,943.0,1,0.944,0.834
1189.0,825.0,1,0.985,0.224
1189.0,677.0,1,0.997,0.041
1103.0,880.0,1,0.929,1.069
1103.0,980.0,1,0.805,2.929
1103.0,1171.0,1,0.314,10.295
1103.0,1125.0,1,0.437,8.445
1103.0,1152.0,1,0.363,9.561
1103.0,1171.0,0,0.314,-4.705
1103.0,1288.0,0,0.106,-1.593
1103.0,1216.0,0,0.214,-3.21
1103.0,1251.0,1,0.154,12.691
1103.0,846.0,1,0.951,0.74
1103.0,1131.0,1,0.42,8.698
1103.0,878.0,1,0.93,1.046
1103.0,1227.0,0,0.193,-2.902
1103.0,1225.0,1,0.197,12.044
1103.0,1110.0,1,0.48,7.802
1103.0,1406.0,0,0.03,-0.445
1103.0,1060.0,1,0.621,5.681
1103.0,999.0,1,0.768,3.479
1103.0,904.0,1,0.908,1.378
1103.0,1335.0,0,0.065,-0.971
1103.0,713.0,1,0.989,0.166
1103.0,737.0,1,0.985,0.219
1103.0,585.0,1,0.997,0.038
1103.0,638.0,1,0.995,0.071
1103.0,728.0,1,0.987,0.197
1103.0,616.0,1,0.996,0.055
1103.0,690.0,1,0.991,0.128
1086.0,1004.0,1,0.72,4.201
1086.0,954.0,1,0.82,2.693
1086.0,828.0,1,0.951,0.732
1086.0,868.0,1,0.925,1.128
1086.0,1175.0,0,0.264,-3.962
1086.0,1025.0,1,0.669,4.97
1086.0,1276.0,0,0.101,-1.513
1086.0,765.0,1,0.976,0.363
1086.0,659.0,1,0.993,0.109
1086.0,777.0,1,0.972,0.416
1086.0,874.0,1,0.92,1.202
1086.0,745.0,1,0.981,0.29
1086.0,890.0,1,0.905,1.422
1086.0,856.0,1,0.934,0.992
1086.0,956.0,1,0.817,2.744
1086.0,919.0,0,0.872,-13.087
1086.0,1048.0,0,0.608,-9.115
1086.0,1100.0,0,0.46,-6.897
1086.0,987.0,1,0.758,3.635
1086.0,1008.0,1,0.711,4.342
1086.0,952.0,1,0.824,2.642
1086.0,1325.0,0,0.06,-0.9
1086.0,802.0,1,0.963,0.549
1086.0,942.0,1,0.84,2.401
1086.0,1112.0,0,0.426,-6.386
1086.0,714.0,1,0.986,0.204
1086.0,763.0,1,0.976,0.355
1086.0,992.0,1,0.747,3.796
1086.0,985.0,1,0.762,3.572
1086.0,946.0,1,0.834,2.495
1086.0,848.0,1,0.939,0.91
1086.0,887.0,1,0.908,1.378
1092.0,1016.0,0,0.706,-10.587
1092.0,968.0,1,0.807,2.902
1092.0,914.0,1,0.886,1.712
1218.0,1260.0,1,0.381,9.279
1218.0,1255.0,0,0.395,-5.926
1229.0,1017.0,1,0.92,1.202
1229.0,1046.0,0,0.892,-13.374
1229.0,1147.0,0,0.72,-10.799
1229.0,1165.0,1,0.676,4.855
1229.0,991.0,1,0.939,0.91
1229.0,953.0,1,0.96,0.6
1229.0,925.0,1,0.971,0.44
1229.0,915.0,1,0.974,0.393
1217.0,1146.0,1,0.694,4.595
1217.0,1320.0,0,0.234,-3.51
1217.0,1250.0,1,0.406,8.908
1217.0,1019.0,1,0.907,1.392
1217.0,881.0,1,0.98,0.307
1217.0,904.0,1,0.973,0.398
1215.0,1274.0,0,0.336,-5.046
1215.0,1247.0,1,0.409,8.866
1215.0,1366.0,0,0.15,-2.243
1219.0,1310.0,0,0.26,-3.895
1219.0,1288.0,0,0.311,-4.668
1219.0,1144.0,1,0.703,4.449
1213.0,1202.0,1,0.532,7.026
1213.0,1250.0,1,0.395,9.074
1213.0,1138.0,0,0.703,-10.551
1212.0,1142.0,1,0.691,4.631
1212.0,1036.0,1,0.884,1.747
1212.0,1035.0,1,0.885,1.729
1212.0,1039.0,1,0.88,1.801
1212.0,1131.0,0,0.718,-10.764
1212.0,1016.0,1,0.905,1.422
1210.0,955.0,1,0.95,0.756
1210.0,1000.0,1,0.918,1.227
1210.0,1046.0,1,0.869,1.972
1210.0,984.0,1,0.931,1.035
1210.0,796.0,1,0.992,0.127
1210.0,739.0,1,0.996,0.066
1210.0,673.0,1,0.998,0.031
1210.0,1004.0,1,0.915,1.28
1210.0,829.0,1,0.988,0.184
1210.0,1277.0,0,0.316,-4.743
1210.0,995.0,1,0.922,1.164
1210.0,1147.0,0,0.674,-10.107
1210.0,1100.0,1,0.78,3.298
1210.0,1002.0,1,0.916,1.254
1210.0,1133.0,1,0.708,4.378
1206.0,842.0,1,0.985,0.224
1206.0,935.0,1,0.958,0.634
1206.0,1107.0,1,0.758,3.635
1200.0,1049.0,1,0.85,2.243
1200.0,866.0,1,0.979,0.314
1200.0,1129.0,1,0.694,4.595
1200.0,1144.0,0,0.656,-9.837
1200.0,934.0,1,0.955,0.67
1200.0,1110.0,1,0.738,3.928
1200.0,1089.0,1,0.782,3.269
1200.0,1060.0,1,0.834,2.495
1200.0,982.0,1,0.925,1.128
1200.0,1019.0,1,0.889,1.66
1200.0,963.0,1,0.939,0.92
1200.0,1011.0,0,0.898,-13.471
1200.0,1024.0,1,0.884,1.747
1178.0,1141.0,1,0.605,5.926
1178.0,1093.0,1,0.727,4.098
1178.0,1038.0,1,0.834,2.495
1178.0,1122.0,1,0.656,5.163
1178.0,1232.0,1,0.349,9.759
1178.0,1139.0,1,0.61,5.844
1123.0,1281.0,0,0.14,-2.093
1123.0,759.0,1,0.985,0.224
1123.0,1182.0,1,0.336,9.954
1123.0,1207.0,1,0.275,10.868
1123.0,1146.0,1,0.434,8.487
1123.0,1095.0,1,0.58,6.302
1123.0,1102.0,1,0.56,6.598
1123.0,1168.0,0,0.373,-5.6
1123.0,1336.0,0,0.079,-1.189
1123.0,1074.0,1,0.637,5.439
1123.0,892.0,1,0.935,0.981
1123.0,1085.0,1,0.608,5.885
1123.0,976.0,1,0.845,2.332
1123.0,622.0,1,0.997,0.047
1123.0,943.0,1,0.888,1.677
1123.0,602.0,1,0.998,0.037
1123.0,801.0,1,0.976,0.359
1123.0,916.0,1,0.916,1.267
1123.0,774.0,1,0.982,0.265
1123.0,918.0,0,0.914,-13.706
1123.0,1012.0,0,0.782,-11.731
1123.0,1347.0,1,0.071,13.942
1123.0,1036.0,1,0.731,4.029
1123.0,1053.0,1,0.691,4.631
1123.0,1100.0,0,0.566,-8.487
1123.0,1016.0,1,0.774,3.388
1123.0,981.0,1,0.837,2.448
1123.0,1077.0,1,0.629,5.559
1123.0,1207.0,0,0.275,-4.132
1123.0,986.0,1,0.829,2.568
1123.0,915.0,1,0.916,1.254
1066.0,1082.0,1,0.454,8.189
1066.0,1038.0,1,0.58,6.302
1066.0,1058.0,1,0.523,7.155
1066.0,1293.0,1,0.068,13.976
1066.0,1037.0,1,0.583,6.259
1066.0,1122.0,1,0.344,9.837
1066.0,1128.0,0,0.329,-4.931
1066.0,886.0,1,0.888,1.677
1066.0,585.0,1,0.996,0.059
1066.0,913.0,1,0.853,2.199
1066.0,644.0,1,0.992,0.116
1066.0,1313.0,0,0.055,-0.825
1066.0,698.0,1,0.986,0.214
1046.0,910.0,1,0.827,2.592
1046.0,982.0,0,0.676,-10.145
1046.0,839.0,1,0.916,1.267
1046.0,655.0,1,0.989,0.165
1046.0,617.0,1,0.993,0.107
1046.0,579.0,1,0.995,0.069
1046.0,906.0,1,0.834,2.495
1046.0,806.0,1,0.941,0.89
1046.0,758.0,1,0.965,0.526
1046.0,1073.0,1,0.423,8.656
1046.0,1072.0,1,0.426,8.614
1046.0,991.0,1,0.653,5.202
1052.0,754.0,1,0.969,0.47
1052.0,931.0,0,0.801,-12.016
1052.0,988.0,1,0.676,4.855
1052.0,1133.0,0,0.282,-4.236
1052.0,595.0,1,0.995,0.077
1052.0,1231.0,0,0.113,-1.694
1052.0,1008.0,1,0.624,5.64
1052.0,823.0,1,0.933,1.002
1052.0,918.0,0,0.824,-12.358
1052.0,578.0,1,0.996,0.064
1052.0,967.0,1,0.727,4.098
1052.0,869.0,1,0.892,1.626
1052.0,864.0,1,0.897,1.545
1052.0,943.0,1,0.778,3.328
1052.0,568.0,1,0.996,0.057
1052.0,1405.0,0,0.017,-0.253
1052.0,1172.0,0,0.201,-3.011
1052.0,692.0,1,0.984,0.234
1052.0,953.0,1,0.758,3.635
1052.0,986.0,1,0.681,4.78
1052.0,965.0,0,0.731,-10.971
1052.0,789.0,1,0.954,0.693
